Component1_fraction,Component2_fraction,Component3_fraction,Component4_fraction,Component5_fraction,Component1_Contribution_Property1,Component2_Contribution_Property1,Component3_Contribution_Property1,Component4_Contribution_Property1,Component5_Contribution_Property1,Component1_Contribution_Property2,Component2_Contribution_Property2,Component3_Contribution_Property2,Component4_Contribution_Property2,Component5_Contribution_Property2,Component1_Contribution_Property3,Component2_Contribution_Property3,Component3_Contribution_Property3,Component4_Contribution_Property3,Component5_Contribution_Property3,Component1_Contribution_Property4,Component2_Contribution_Property4,Component3_Contribution_Property4,Component4_Contribution_Property4,Component5_Contribution_Property4,Component1_Contribution_Property5,Component2_Contribution_Property5,Component3_Contribution_Property5,Component4_Contribution_Property5,Component5_Contribution_Property5,Component1_Contribution_Property6,Component2_Contribution_Property6,Component3_Contribution_Property6,Component4_Contribution_Property6,Component5_Contribution_Property6,Component1_Contribution_Property7,Component2_Contribution_Property7,Component3_Contribution_Property7,Component4_Contribution_Property7,Component5_Contribution_Property7,Component1_Contribution_Property8,Component2_Contribution_Property8,Component3_Contribution_Property8,Component4_Contribution_Property8,Component5_Contribution_Property8,Component1_Contribution_Property9,Component2_Contribution_Property9,Component3_Contribution_Property9,Component4_Contribution_Property9,Component5_Contribution_Property9,Component1_Contribution_Property10,Component2_Contribution_Property10,Component3_Contribution_Property10,Component4_Contribution_Property10,Component5_Contribution_Property10,WeightedAvg_Property1,WeightedAvg_Property2,WeightedAvg_Property3,WeightedAvg_Property4,WeightedAvg_Property5,WeightedAvg_Property6,WeightedAvg_Property7,WeightedAvg_Property8,WeightedAvg_Property9,WeightedAvg_Property10,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
0.5,0.0,0.08,0.27,0.15,-0.18857589082444354,-0.0,0.02619070217479137,-0.07303125835984121,0.006523675677019695,-0.8842512826930066,0.0,-0.00241852134081088,-0.03621148662511272,0.1909716133747098,0.1694315221768415,-0.0,0.0678983831042383,0.596577643046557,0.011696582484966765,0.925997791583184,-0.0,-0.11306550328105942,-0.11536259989449019,-0.1064804489489414,0.05081219325485745,-0.0,-0.12403416065945085,0.5448029316646622,-0.1796240638004463,-0.3209095310673215,-0.0,-0.06404924647513133,0.08024892600467512,0.17256110057401933,-0.887507544330403,-0.0,0.05150064803760609,0.5419539317634952,-0.13744298715919567,-0.2379093292500096,0.0,-0.04565648274047179,-0.11711863423757626,0.13359241773923575,0.31207322305199486,-0.0,0.03937769536419356,-0.25827709743750793,-0.05175305356729891,-0.389110404774057,-0.0,0.039869842102564154,0.26674793818144266,-0.050237288560871396,-0.22889277133247368,-0.7319096772842204,0.8456041308126035,0.591089239458693,0.2919569004596225,-0.13214875096375842,-0.4314959516884974,-0.2670920284888219,0.04142076741138158,-0.13272991305092158,0.1726488218587471,-0.0782283397848858,-0.5237816192406377,0.766224286500964,1.078411193011067,0.217004015433216,-0.5238544288849447,0.1451653625177075,-0.0936783959283989,-0.2745274567787356
0.0,0.11,0.44,0.27,0.18,0.0,-0.04692270051853421,-0.5732673591619603,0.06066351272441482,-0.0043776186153165,0.0,0.02199377975132667,-0.20328900925587834,-0.24884941014447326,0.22916593604965177,0.0,0.09712885598674155,-0.23965565979141562,0.12911574011170165,0.025115109439078978,-0.0,-0.04483647774766886,-0.9092862559646124,-0.06197198851602379,-0.22764032252218105,-0.0,-0.16896119326771789,0.31735203000285855,0.005861678609537793,0.1394834438146274,-0.0,-0.029103248737755202,0.19607462597079223,-0.006978917503119069,0.12061924591633684,-0.0,0.0736871490860431,-0.5536247422415055,-0.07565221744674239,-0.16455862607398297,-0.0,0.011247730014066756,-0.5350630576066181,-0.15939571943937988,-0.055445631649798585,0.0,0.2215245075282812,-0.05700739605902215,-0.1421594066125496,0.17721356355838025,-0.0,-0.15247923593362583,0.34079985504506527,-0.4218795465713698,-0.06458835641076908,-0.5639041655713961,-0.20097870359937317,0.011704045746106548,-1.243735044750486,0.29373595915930584,0.28061170564625476,-0.7201484366761878,-0.7386566786817298,0.1995712684150897,-0.29814728387069944,0.3211733477736218,1.2744751288078646,0.2099033978224778,-0.448926908354024,-1.2218281623056,1.450879166622955,0.1961104368701879,0.1046271870101753,0.6320859218387412,0.4923451650501005
0.05,0.23,0.4,0.15,0.17,-0.0723852034885281,-0.2369721978085401,-0.28450605578547455,0.02017556836056204,0.09658541742722732,-0.10470425750210886,-0.005660197433602752,0.3438212980816835,0.1456951418620932,0.21643449515800448,-0.014204640295021533,0.04083579896809083,-0.3856483763903196,-0.14749524434894035,-0.18245727026464076,0.029386644088092512,0.20769573195698982,0.20888389886416095,0.11692057139871556,0.16644924332388047,-0.03239913863021087,-0.047278534546773096,-0.027879233166273443,-0.06599176837449756,0.05635551713567989,0.09745186679692351,-0.08367580523067823,0.0715725870049074,-0.21792582074885936,0.15899518190527576,-0.1159261000464314,-0.04554775130027209,0.3734443294709011,-0.08202297861558998,0.028265589467088535,0.021783058232971844,0.03917470227521183,0.46681107931155613,-0.040888384998487334,-0.05633698247353924,-0.00692467163701018,0.21526520999524112,-0.14363541456641296,0.03368611777078791,-0.23589866138682505,0.04068625306804387,-0.2654486238015989,0.07348717203402948,0.0295625146723455,-0.07366492521997653,-0.4771024712947534,0.5955864801660695,-0.6889697323308315,0.7293360896318393,-0.11719315758207509,0.02641800972756908,0.15821308897569616,0.4305434723477132,-0.13750741982421916,-0.19537760924715658,-0.3170645748324666,1.28042464426349,-0.0643713749113977,0.9802359894754236,-0.5257136485816748,0.5147523479995693,-0.0730041836554633,0.955782525464394,-0.0173972473222437,-1.081051661208417
0.07,0.0,0.43,0.5,0.0,-0.028794030557308704,0.0,-0.9925073484905403,-0.22992775310775074,0.0,0.14540227206472345,-0.0,-0.5667876110698273,0.4612881967502608,-0.0,-0.009552112732273391,0.0,-0.34328299156150766,-0.1370570573884646,0.0,-0.14154211994950003,-0.0,0.7551269518058237,0.1945273996224093,0.0,0.020619097145075725,0.0,-0.10297918446751929,-1.1469279780846902,-0.0,-0.11300362902967645,-0.0,-0.4496012135664236,-0.14292815926152466,0.0,-0.043457278515377756,-0.0,0.463869542652558,-1.2935690034200538,0.0,-0.00591959011584696,-0.0,0.5413473662123915,0.33668439378893034,0.0,-0.019069774365809974,0.0,-0.08801385916189199,0.34484839021792935,0.0,0.02604674579015299,0.0,0.9435343373736198,0.0831650747038018,-0.0,-1.2512291321556,0.039902857745156894,-0.4898921616822457,0.8081122314787329,-1.2292880654071336,-0.7055330018576247,-0.8731567392828735,0.8721121698854749,0.2377647566902274,1.0527461578675745,-1.614655955054217,-0.11419586503935,0.3180133707417449,0.6356408745165473,1.752199775528559,-0.9397444684403584,0.3022021758988595,1.4341915353348926,-0.4214429265329142,1.7171384942761914
0.33,0.0,0.19,0.29,0.19,0.22637815291892902,-0.0,-0.1958905969235305,-0.0711768124709959,0.041046306499591886,-0.13966268061705892,0.0,0.06600535978805368,-0.4381898673322741,-0.04135037672291458,-0.554279092539322,0.0,-0.14658399855550786,-0.11221903762943582,-0.03668306046894522,0.16881891776071817,0.0,0.2739013025306479,0.1613489830337913,0.04649800588216729,-0.5633716858858626,0.0,0.008694024568671221,0.3702560685008648,0.06959572297304899,0.027848512910731458,0.0,0.5303215582606097,-0.11918979320119635,0.0291136165649823,-0.6356090305632078,0.0,-0.09405483057435898,0.2100688505663624,-0.018290420493865055,0.012979989071498164,-0.0,0.18699666140633828,0.002677606934595054,0.03166028624838449,0.5119171581876113,-0.0,-0.14602733491239836,-0.4252150315752778,0.10855886747854201,-0.5148685791223889,-0.0,0.01958992223741504,-0.06710956538977085,0.21083732709761083,0.0003570500239944985,-0.5531975648841939,-0.8497651891932109,0.6505672092073247,-0.11482586984327765,0.468093894535127,-0.5378854310650695,0.234314543660816,0.049233659178477135,-0.3515508951771339,1.1160479792361184,0.512396285446336,0.5938880796499025,1.8217735333749985,0.5066267153469143,1.6161938896916053,0.5730612046895555,1.4946329305861996,0.5497588811845476,0.3161159090463463
0.29,0.19,0.19,0.26,0.07,0.45581167712724197,0.06573948984990961,-0.13548209648799397,-0.3865832545993343,-0.05306149457351056,0.6073252375606596,-0.12081962021912512,0.18370653736088569,0.002531573937515402,0.08103007895449935,-0.11724550808603267,-0.0932457557252884,-0.05570338472622089,0.028227231904936714,-0.13114102820426993,0.2779302521315535,0.1393183153675183,0.0676983871959342,-0.2125979869636299,0.11410839153029545,0.205485880085549,0.027065265242135577,0.027553596791764414,0.10665147414873222,-0.06475269170845807,-0.4084236565825108,0.210590395139002,0.0702532103810678,-0.3006022414420809,-0.05936534254923345,0.040719286197456364,-0.034197544027916735,-0.1149862615454457,-0.43843609729629757,-0.026335961578214388,-0.2063310691882163,0.13805879731408421,-0.20602671149564614,-0.1960789407115812,0.041809208547690796,-0.24805742854760301,-0.021877156864548265,0.15965605775209896,0.14237398538923057,-0.02318356351063115,-0.2871445383037773,-0.16895187489212518,-0.17460207364213737,-0.39506018362597756,0.03239198173058861,-0.05357567868368729,0.7537738075944348,-0.36910844483687516,0.3864573592616715,0.3020035245597231,-0.4875476350537553,-0.5732365782504181,-0.4285687155336686,0.008911894218547118,-0.9933666887334287,-0.941821958138644,-0.1025672666488087,-0.3025333025686461,-0.4815727613501295,-0.3436303054489681,-1.225370731487473,-0.3067548911715588,-1.4087492495364338,-0.4366219746535309,-1.792164245004815
0.31,0.0,0.19,0.5,0.0,-0.2121965762591688,0.0,0.1325212978075629,0.3171392988580464,0.0,0.7445500226708702,0.0,-0.06374098261294038,-0.5375651243084647,-0.0,-0.06070160609539202,0.0,0.2939196825935073,1.030293677645307,-0.0,-0.10426747176725151,-0.0,-0.011761971898015965,0.7750805812780971,-0.0,-0.7518821139293081,0.0,0.28923843312938846,0.2511863788543155,-0.0,0.2298049603775866,0.0,-0.06201566182612956,-0.4848837509881996,-0.0,0.5107515059546058,-0.0,0.1577319944079353,0.1150756405329848,0.0,-0.2658377290200367,0.0,0.014219837963631748,-0.9490523955978265,0.0,-0.5223946754217047,0.0,-0.006389075916936734,-1.01686943081792,-0.0,0.5994222900684416,-0.0,-0.06370690286854283,0.5693232035653295,0.0,0.23746402040644052,0.14324391574946516,1.2635117541434224,0.6590511376128296,-0.2114573019456042,-0.3170944524367425,0.7835591408955259,-1.2006702866542316,-1.5456531821565616,1.1050385907652283,-0.4167967062901532,-0.6231498690160697,1.3577433217137438,-0.2131513033821608,0.0597070265858085,-0.7879155477118635,1.3223638458113622,-1.3847483080807117,-2.185299772549048,0.9948739028733052
0.12,0.17,0.11,0.5,0.1,0.266642436924764,0.20037908930275608,-0.055597718057449744,-0.771584251812339,-0.0289453815336458,-0.028084175376127115,0.07764307548277315,-0.16088850257446213,-0.0224770005569274,0.02807983981363942,-0.029721966773523203,0.11002241429868133,-0.043438962995757176,0.8605200046876565,-0.02405431837204099,0.07296507872979217,-0.11893367059145242,-0.16382931533713557,0.24269556753270674,0.03174167481320495,-0.09809980884460866,-0.02382511304674346,0.04891889322619992,-0.2496559650458953,-0.11512432085296948,-0.10691653210003067,0.05969946426835216,0.06969689141052528,-0.0957043976095867,-0.06420549966363674,0.23211222176212126,-0.36268302786585016,-0.05934377486120802,-0.127688068999351,-0.2261984289156169,0.07025148401806111,-0.2752952936280793,0.10021649631033973,-0.5903693910910157,0.00133805663650722,-0.1332171821380308,-0.2418578103704097,0.18384938180916888,0.2495257977861979,-0.11054048380482775,-0.06570048199953038,-0.30296509996175397,0.06082488352749409,0.16953054092748676,-0.0499852328373307,-0.3891058251759144,-0.1057267632111041,0.8733271708450165,0.06463933514711587,-0.437786314564017,-0.13743007369437665,-0.5438010788799048,-0.6938586477541869,-0.05224029671790148,-0.18829539034363418,0.2209640290840779,0.1446080572803746,0.0839655646755064,0.2656545405606989,-0.4914894666125322,-0.0181641332400625,0.0725746151910594,-0.6610613843090251,0.6023710056026184,1.143705016732726
0.15,0.0,0.2,0.5,0.15,-0.01591325799940455,0.0,-0.03903760404492815,-0.15798743381993374,0.03953772029175915,0.15424416913727876,0.0,0.03224064825676124,0.6860177642557582,-0.17985605750705166,0.09212709028078701,0.0,0.10343059677632918,0.00437920782293105,-0.05140026630669267,-0.066445687244829,0.0,-0.2861200591636728,0.2046680665508929,-0.04602982838638324,0.16287695100745087,-0.0,0.34810147900145466,-0.3061585845553026,0.09012306071046074,0.11826044418092616,-0.0,0.16385991405780753,-0.0197296987166172,-0.005758708858271295,0.28931381966764635,-0.0,0.24698463918611552,-0.5351577815477314,0.05378966423115344,-0.0967528826613213,-0.0,0.01233623385071052,-0.451821240251701,0.07358594927576005,-0.3367727745694458,-0.0,-0.020103337692091,-0.1865193698074263,0.25305301026836124,-0.2263746415910125,-0.0,-0.12314949523991497,1.1226259975621908,0.08677136268355432,-0.1734005755725073,0.6926465241427465,0.14853662857335456,-0.19392750824399213,0.29494290616406366,0.2566319506638452,0.05493034153718384,-0.4626519397865518,-0.2903424718006019,0.8598732234148178,1.372774709974123,1.6260374057312097,1.4112269023968482,1.0890554994624384,2.2445734559674326,1.4017847850700271,1.3750132589018245,0.5782067391487314,0.7388538026871561,2.0833649169089923
0.3,0.14,0.01,0.35,0.2,-0.25704612915536457,-0.24064535660890587,0.011248303383943496,0.12843501595417076,0.20640577262113613,0.15612355772096206,-0.2531254094831941,0.006746078009922635,-0.8899915807032693,0.15518022737331272,0.42545630160471987,-0.054572490868475446,-0.002412315621003089,0.587442978848597,-0.10678925814874862,-0.132891374489658,-0.14167829010632665,0.001904048549020644,0.2710400498845186,-0.05709719855142475,0.71834695499538,0.05367554707206092,0.011686252603753378,0.19542411551176733,0.14731410890553948,0.06563317556165789,-0.09546006059348194,0.020569151824916018,0.0155512791725452,-0.0045485975778091605,0.25081725706362107,0.048981842363618126,-0.000791165613607964,-0.08351671464417885,-0.1624155167299478,-0.23175227066705759,-0.18881020170418525,0.00495361162510154,0.08258585637428377,0.2787049964614352,0.436209602026062,-0.08209223028066269,0.0033015255848201732,-0.7637201363808455,0.0988367027430055,0.7965515241692556,0.16247009590702227,0.017616465839553723,0.2575224457115376,-0.18812170714300167,-0.15160239380502005,-0.825067127082266,0.8491252158150897,-0.05872276471387016,1.126446979088501,0.0017449483878280029,0.053075702439504546,-0.054318007910422295,-0.3074645363076205,1.0460388244843672,1.0022388244387026,0.3617653714107173,0.4649789364649797,0.7916155054979327,-0.2175623226485742,0.6849158988759133,0.4463537316194382,0.5486446039410714,1.3277494153666938,1.5168153946781742
0.5,0.02,0.05,0.37,0.06,0.1174813440882353,-0.02681407368890963,0.04417140733519115,-0.05744671677755289,0.06192173178634083,-0.2312827858725078,0.006545882312096856,-0.11865616995524784,0.27549556977267503,0.062006410172938335,0.475173664855601,-0.019846567801925227,-0.06876727189704504,0.37234412675713313,0.016933663992891892,0.17200979496241725,0.030555616809651256,-0.012945713501555215,0.018256709142029103,-0.01783468404944673,-0.39542858332285363,-0.007172213019348612,0.06553625421638634,0.5089088640829112,-0.036731951166129644,0.1153433731945193,-0.026100126002380382,0.013935462277232592,0.12903664975073675,0.09646578956774667,0.1475194352613775,-0.009668444576151389,-0.04057322665349046,-0.14456064442972855,-0.040029602533205026,0.38282278823297117,0.004199241234155508,0.0182181541272843,-0.07807965562383824,0.037708969652271176,0.2580864651966055,-0.02845386004357761,0.044810506927361354,0.6491374408557941,-0.04683582507813472,0.38807850860481624,-0.007886817654386395,-0.08946765673784049,-0.5134622045315436,0.10356630727699355,0.13931369274330474,-0.005891093570045421,0.7758376159066557,0.19004172336309563,0.13511237079096566,0.3286811487878549,-0.08731248293119792,0.3648694976228439,0.8767447278580487,-0.1191718630419606,-0.3032261451086593,-0.6326150072409301,0.8039368431019277,-0.4126537383583535,-0.6057928868610342,-0.0027084946030339,0.7792185451040217,0.181605816313288,0.2681746749469925,-0.1090371710627105
0.0,0.07,0.36,0.5,0.07,-0.0,-0.02729603303963684,0.19109414919942527,-0.2620904863826654,0.024440094882796325,0.0,0.16135895207313863,0.2899412760982959,-0.18356633655644214,0.08912008624153125,-0.0,0.0524619940630628,-0.49512435765872426,-0.499926340652454,0.03596625597742098,0.0,0.035640994173240945,0.2626516097358712,-0.512784118639322,-0.15392677380756145,-0.0,-0.06827919636539696,-0.011299268113090307,0.5235446277337621,-0.03038130204250831,0.0,-0.014799857891797505,0.6342621568919964,-0.32835087045368794,0.1033972647411408,-0.0,0.03834275699093337,-0.2771105077950622,1.2249586550615605,-0.012787573096027577,-0.0,0.019450369905305628,-0.40967857165832333,-1.0277164040411553,0.03106322559208282,0.0,0.07388007463997849,0.6032215840317384,0.08860297107949,0.0886345130808884,0.0,-0.007220774155936671,-0.769666974074757,-0.8527597996253008,0.020628087674573792,-0.07385227534008065,0.3568539778565236,-0.9066224482706945,-0.36841828853777137,0.4135848612127665,0.39450869328765176,0.9734033311614041,-1.38688138020209,0.8543391428320953,-1.609019460181421,0.5561880594622212,0.9626664324289284,1.227234242354542,0.2910457595576692,-0.928516227773181,1.1047940818486257,1.1945462947543926,-0.9628293189535588,0.7018066343927668,0.1996393851563655
0.3,0.0,0.23,0.47,0.0,0.01272119768539518,-0.0,-0.08483451621887436,-0.5482238314592858,-0.0,-0.5800275188853059,-0.0,0.35401233716012315,0.9115623019367296,0.0,-0.41186818310833434,-0.0,-0.08604806110486607,-0.420428067389318,-0.0,-0.5411111383166592,-0.0,0.04299816740643895,0.016041784671509806,0.0,-0.41205806276387513,0.0,0.12823907346811841,0.0853443352902116,0.0,-0.40707902214151553,-0.0,0.20983108211092674,0.15418471398750563,-0.0,0.5105382024190728,0.0,0.32051068990772313,0.4223045847625231,0.0,0.3044785872734244,-0.0,-0.47680498431273816,0.39089512919989866,0.0,-0.48939755726656675,-0.0,-0.09057647742103372,0.5194550707675694,0.0,0.07885895897338596,-0.0,-0.3370690144702212,0.3407569408233231,0.0,-0.620337149992765,0.6855471202115468,-0.9183443116025184,-0.4820711862387105,-0.19847465400554512,-0.04306322604308316,1.2533534770893189,0.21856873216058492,-0.06051896392003109,0.08254688532648785,-1.051336427849371,0.1867955305111757,1.638646401455354,-1.061943481280869,0.7142445067456573,-0.4345572212259894,1.6677566822903644,0.0513568047547869,-0.076955715795516,0.0291926516152337
0.2,0.0,0.5,0.23,0.07,0.08999731305113727,0.0,-0.0178093867410956,0.09320332388814784,0.042020795704642996,0.18329763108177943,-0.0,0.1434980470135759,0.2192824900463329,-0.028967386380288136,-0.0805597128791219,0.0,1.066091543612818,-0.01090541614558507,-0.02008394998986839,-0.11702746704075716,0.0,-0.17266089702835655,0.13612967169733292,0.0017162032730477532,0.01813342043092994,-0.0,0.4241891153295465,0.2175941519602052,0.008488260597229302,-0.3677987862814497,-0.0,-0.3450151815271182,0.581276916606224,0.06464202294743358,-0.15846608392386877,-0.0,-0.42949193889058046,0.14294508747177612,0.060909517400905805,-0.2535711023789109,-0.0,0.9520966370149297,-0.2430506412044138,0.03748274522257666,0.015893522489180783,-0.0,0.4885985749175894,0.17710267578268238,-0.08089435525335176,0.15118875521260777,-0.0,-0.4338866902937812,0.3221292270244446,-0.04571057262068504,0.20741204590283252,0.5171107817614001,0.9545424645982427,-0.15184248909873302,0.668404948317911,-0.06689502825491024,-0.3841034179417673,0.49295763865418174,0.6007004179361007,-0.00627928067741388,-0.1919222232784773,0.3958398690202102,0.3129849999082925,-0.4199083723574886,1.6253296634632597,-0.0461964190033076,0.2972861162428258,1.1867184133737405,0.1472568339861434,-1.3470476944890823
0.05,0.0,0.32,0.5,0.13,0.0505499459816415,0.0,-0.2789547677879827,0.5599128275967129,0.03896760595835767,-0.013734581658349421,0.0,-0.4179617445530758,-0.09191777399704736,-0.05976301453081223,-0.037322337380112085,0.0,-0.01901665524882544,0.01466092213794485,-0.15832823594955306,0.009077203101674541,-0.0,-0.002113375960424224,0.33142640315693866,-0.13869801499228795,-0.07007286042746741,-0.0,0.10447194660097975,0.2096556516112234,0.1759572634295138,0.035184157396931925,0.0,-0.42317738992496345,0.285071904063315,-0.19740001464117352,-0.000346458107986225,-0.0,0.5562339142519337,-0.914946704149434,0.17223403776320692,0.047472579864794806,-0.0,-0.05972883655595802,0.36827436714008555,-0.11898742128121068,-0.06820663490622395,-0.0,0.06289978696150275,-0.7378192832317898,-0.06134456871948248,-0.036399698395556214,0.0,-0.3146311592695644,-0.1380022764862351,-0.29714705586705853,0.37047561174872934,-0.5833771147392848,-0.20000630644054573,0.19969221530590103,0.42001200121424953,-0.30032134310589004,-0.18682521024227958,0.23703068916771167,-0.8044706998959934,-0.7861801900184142,1.4548509138531844,0.6925043442393722,1.2386623578851197,1.4771784184161203,0.6968650393394528,0.5244500036149653,1.2056470746228627,1.8463052617941569,-0.596001979920009,1.410664803757163
0.11,0.23,0.17,0.49,0.0,-0.006863161239290136,-0.13964404762139782,-0.2904191796896019,-0.5339451521558404,0.0,0.22015791158540948,-0.015822260567916392,-0.12076145910588017,-0.2572046327235181,-0.0,0.09120625280362649,0.14046410274259163,0.035889615375421395,0.3753862783824709,0.0,-0.1185405407036863,-0.19058616636116077,0.025317971372861243,0.17821453464256895,-0.0,-0.042350874289101094,-0.07548708093133603,0.3726201620855286,-0.2888077955681344,-0.0,-0.0961310757052916,0.2180206826125026,0.03567032858117463,1.4064752636046705,-0.0,-0.09012803862808114,0.22178785339220403,0.02735723084538695,-0.18926253156249523,0.0,-0.008104070088592907,-0.3263998316196236,-0.07893445501368425,-0.10803432500270015,-0.0,0.05169587538082837,-0.12055406700613917,0.15669836820036218,-0.16744943165132278,0.0,0.13377675486073645,0.11984498996248714,0.015240224760182825,0.07246030837776195,0.0,-0.9708715407061302,-0.1736304408119052,0.6429462493041105,-0.10559420104941689,-0.03402558870304295,1.564035199093056,-0.030245485952985374,-0.5214726817246009,-0.07960925507627141,0.3413222779611684,-1.799327413782109,-1.2013345982946195,-0.1205977033218426,-1.0837073832782729,-0.5898839897738156,0.8173495083736249,-0.128190917858722,-1.1650811548792352,-1.02667531134227,0.2938118938333713
0.0,0.5,0.18,0.16,0.16,-0.0,-0.28543103541070025,-0.1511208023151845,-0.3914128186435304,-0.08435389832739146,-0.0,-0.1653854723265319,0.03575548625662145,-0.09650109839161068,0.07479561305077075,-0.0,-0.247663391583129,0.08849048009051817,-0.035191525517312756,-0.08344410419485206,-0.0,0.14252991391373215,0.29556922653581363,-0.30443774825479614,0.13955448750864027,0.0,-0.03826259356089595,0.06948564785828268,-0.16029547980318942,-0.17952747136831512,0.0,0.4606708938759374,0.08025164676933345,-0.34050217545841543,-0.020120584101890448,-0.0,-0.1617603578021114,-0.14655867279135915,0.0159522530107628,0.1173610221577644,-0.0,-0.39884312795586774,-0.051065220673325966,-0.3022242261012352,0.04434722717870205,0.0,-0.2244224536864589,0.36070481917761626,-0.15648611508085875,0.00159044873965432,0.0,-0.4005171588526432,0.04583652772143535,-0.059824399975867824,-0.19557092503123233,-0.9123185546968067,-0.15133547141075038,-0.2778085412047756,0.2732158797033899,-0.3085998968741178,0.18029978108496503,-0.17500575542494334,-0.7077853475517268,-0.018613300850047074,-0.610075956138308,-1.4618367440526403,-0.4168098557141374,-1.9794949755256783,-0.2566791073769665,-0.4582011021191052,-0.3778865462235427,-1.9523662153876304,-1.7711049266362693,0.1625645181077864,-1.8296129619056123
0.36,0.0,0.29,0.31,0.04,-0.2967685233665448,0.0,0.6555449289782332,-0.12770824799634714,0.018258808209904206,-0.03869063694024404,-0.0,0.2868360805266827,0.1579691204148468,0.02351200577561231,-0.21700900963772993,0.0,-0.1426400006779423,0.01748566917105256,-0.030101981855995497,-1.0130754540467362,-0.0,0.28976199113671214,-0.13402515880832944,0.02881683540863075,-0.37876075252719704,0.0,0.47242640028058364,0.0022098658798268573,0.07494389374173603,0.1379554118292971,0.0,0.251874704255653,-0.532920220244397,0.07232481354176332,0.4594046199606639,0.0,0.21775160986420114,-0.07318288565779273,0.002453115388573604,-0.5955858516885739,-0.0,-0.495173875037428,0.24093749187333544,0.00471959177822722,0.2685176601141151,0.0,0.08655278384456995,-0.12127577381485269,-0.009548160581922536,-0.20408420203105065,0.0,-0.2411506857923069,0.06300256712414586,0.031164119484508947,0.2493269658252455,0.4296265697768977,-0.37226532300061516,-0.8285217863097226,0.1708194073749495,-0.07076529061768358,0.6064264595556459,-0.8451026430744392,0.2242465095619098,-0.3510682012147027,-0.2514513304523936,-0.1323148439269378,1.0034717402658226,-1.3593834752453746,0.9142420701278352,-0.3015175082523215,0.9747508533586644,-0.8384341955549892,-0.6113096640416521,-1.1442463709785125
0.11,0.24,0.25,0.28,0.12,-0.19205154961079576,-0.2530402052227719,-0.08067088715437225,0.36208585011574046,0.12384346357268167,-0.027799620787425927,-0.1425093718334177,-0.3994749962936834,-0.45797593218280364,-0.05739168167762135,0.11874798382927282,0.08310094068604303,0.18079952506393449,0.2205450711486542,-0.0038914161730047117,0.07079422289219502,0.30147547974046546,0.15647469399778355,0.6115067967641974,-0.12969654024182178,-0.10861881127881194,0.03424902639067346,0.0774828371804599,0.008703415626767793,0.030939551912853993,-0.15968311582079275,-0.08178375414812965,-0.0329387841832477,0.11884449194484824,-0.05807266913460319,-0.0945660267246566,0.04700266453161062,0.012040485177933075,0.27712415535542484,-0.08128777429905172,0.0535730613454588,0.030330989872135988,-0.2475553394557725,0.1969009227627367,0.028751762653321453,0.05595439559632283,0.2270034325266546,0.2621098071725306,0.16189431142152091,0.02472147900974417,0.050385905552623136,-0.20262306877442096,0.16015230071507558,0.1633939080756883,-0.23678373163280853,-0.039833328299517745,-1.085151602774952,0.5993021045548999,1.0105546531528196,0.04275601983194321,-0.21363383134192504,0.1603135040412602,0.06200139717788046,0.731683425726773,-0.06547468606384246,-0.2854509207220598,-1.0447541688033757,-0.13202581885242,0.5449579495273678,-0.3434966172381505,-0.3297013198845536,-0.1394502802967424,-0.0897218998995915,0.4820963446468795,-0.4247353617006855
0.48,0.0,0.03,0.43,0.06,-0.12865688990888807,0.0,0.0596916490335334,0.6358520459201338,0.06192173178634083,-0.1356291353554384,0.0,0.015558440400923178,0.30263963201044486,-0.11587387350858994,0.9172637754614751,-0.0,0.049018564321816484,-1.0719720340240877,0.08627395425291264,-1.1021797143885594,-0.0,-0.0034124888900424,-0.2491329237429069,-0.011741518051098666,0.41704758723690355,-0.0,-0.007257733880445429,0.21747581412372988,-0.09502401621861942,-0.13859021603676322,0.0,0.006356988520962474,0.16363834660737778,-0.04551612055731315,1.0170024789282508,0.0,0.0022011950583975446,0.4072505689311484,-0.03381362724900634,0.4367843236653419,-0.0,0.024004581223744666,-0.5332806807579445,0.10554282360762669,0.10952110178980386,-0.0,-0.01602072795713365,-0.19206829746890636,-0.02738016873735388,0.06433406689802092,-0.0,0.05144589996727896,0.1215524280915234,0.03502040088050313,0.6288085368311199,0.0666950635473397,-0.01941573998788347,-1.3664666450726075,0.5322416512615685,-0.014111001465736114,1.3926406156687903,0.03305104773876873,-0.12594809237359003,0.2723527958373264,0.1720523378189289,-0.5458061680929353,1.638646401455354,-1.5552585932219989,2.082944409089724,-0.3130334742956038,1.6850421823712665,-0.0524033628800211,-0.8316631337926423,0.5348880088822564
